resultId,raceId,position,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,driverAge,countryRankByChampionships,countryRankByProportion,allTimeStarts,allTimefastestLap,constructorRank,driverTop100,countryTop38
6732,312,,9,0,1,28,2,4,74,1,33,-1,4
6733,312,,25,0,1,32,2,4,42,1,7,-1,4
6734,312,,3,0,0,27,4,12,45,0,33,-1,5
6735,312,,15,0,3,28,5,11,93,0,33,-1,8
6736,312,,32,4,23,37,5,11,256,13,2,32,8
6737,312,,1,0,0,28,4,12,59,0,13,-1,5
6738,312,,25,0,12,35,8,14,79,0,33,84,15
6739,312,,7,0,0,28,5,11,8,0,33,-1,8
6740,312,,37,0,0,29,5,11,38,0,33,-1,8
6741,312,,20,0,0,33,4,12,41,0,33,-1,5
6742,312,,23,0,0,27,5,11,49,0,33,-1,8
6743,312,,9,0,0,30,8,14,5,0,33,-1,17
6744,312,,6,0,0,26,8,14,0,0,33,-1,28
6745,313,1,33,19,42,38,0,7,187,30,2,19,1
6746,313,2,31,4,23,37,5,11,256,13,2,32,8
6747,313,3,7,0,4,27,4,12,201,4,0,42,5
6748,313,4,16,6,23,32,4,1,210,21,1,23,9
6749,313,5,33,0,5,32,5,11,208,1,18,100,8
6750,313,6,27,0,0,29,8,14,47,1,18,-1,17
6751,313,7,16,29,60,31,2,4,161,19,1,15,4
6752,313,8,25,0,1,32,2,4,42,1,7,-1,4
6753,313,9,14,3,15,34,8,14,163,1,13,67,17
6754,313,10,8,0,0,29,5,11,37,0,33,-1,8
6755,313,11,14,0,0,32,0,7,158,0,8,81,1
6756,313,12,1,0,0,25,0,7,61,0,8,-1,1
6757,313,13,12,0,1,28,5,11,70,0,9,-1,8
6758,313,,21,44,91,36,4,12,199,41,0,12,5
6759,313,,14,0,3,28,5,11,93,0,33,-1,8
6760,313,,9,0,0,25,4,0,62,0,33,-1,3
6761,313,,33,22,58,39,2,4,28,0,7,18,4
6762,313,,25,0,0,38,8,14,74,1,9,-1,22
6763,313,,0,0,0,28,4,12,59,0,13,-1,5
6764,313,,9,0,1,28,2,4,74,1,33,-1,4
6765,313,,1,0,0,23,4,0,161,25,5,-1,3
6766,313,,23,0,1,31,8,14,64,0,33,-1,22
6767,313,,3,0,0,23,5,11,67,0,33,-1,8
6768,313,,17,0,0,30,5,11,119,0,33,-1,8
6769,313,,3,0,0,27,4,12,45,0,33,-1,5
6770,313,,22,0,0,27,5,11,49,0,33,-1,8
6771,313,,32,5,23,35,5,11,194,5,33,51,8
6772,313,,4,0,0,23,1,8,0,0,5,-1,2
6773,313,,36,0,0,29,5,11,38,0,33,-1,8
6774,313,,8,0,0,30,8,14,5,0,33,-1,17
6775,313,,19,0,0,33,4,12,41,0,33,-1,5
6776,313,,24,0,0,27,5,11,56,0,33,-1,8
6777,313,,6,0,0,28,5,11,8,0,33,-1,8
6778,313,,5,0,0,26,8,14,0,0,33,-1,28
6779,314,1,16,29,60,31,2,4,161,19,1,15,4
6780,314,2,33,18,41,38,0,7,187,30,2,19,1
6781,314,3,31,4,22,37,5,11,256,13,2,32,8
6782,314,4,16,6,23,32,4,1,210,21,1,23,9
6783,314,5,7,0,3,27,4,12,201,4,0,42,5
6784,314,6,14,0,3,28,5,11,93,0,33,-1,8
6785,314,7,33,0,5,32,5,11,208,1,18,100,8
6786,314,8,25,0,1,32,2,4,42,1,7,-1,4
6787,314,9,27,0,0,29,8,14,47,1,18,-1,17
6788,314,10,0,0,0,28,4,12,59,0,13,-1,5
6789,314,11,9,0,1,28,2,4,74,1,33,-1,4
6790,314,12,12,0,1,28,5,11,70,0,9,-1,8
6791,314,13,3,0,0,23,5,11,67,0,33,-1,8
6792,314,14,1,0,0,23,4,0,161,25,5,-1,3
6793,314,15,25,0,0,38,8,14,74,1,9,-1,22
6794,314,16,21,0,0,27,5,11,49,0,33,-1,8
6795,314,17,14,3,15,34,8,14,163,1,13,67,17
6796,314,,17,0,0,30,5,11,119,0,33,-1,8
6797,314,,1,0,0,25,0,7,61,0,8,-1,1
6798,314,,14,0,0,32,0,7,158,0,8,81,1
6799,314,,9,0,0,25,4,0,62,0,33,-1,3
6800,314,,33,22,58,39,2,4,28,0,7,18,4
6801,314,,3,0,0,27,4,12,45,0,33,-1,5
6802,314,,23,0,1,31,8,14,64,0,33,-1,22
6803,314,,8,0,0,29,5,11,37,0,33,-1,8
6804,314,,20,44,91,36,4,12,199,41,0,12,5
6805,314,,18,0,0,33,4,12,41,0,33,-1,5
6806,314,,31,5,23,35,5,11,194,5,33,51,8
6807,314,,7,0,0,30,8,14,5,0,33,-1,17
6808,314,,3,0,0,23,1,8,0,0,5,-1,2
6809,314,,35,0,0,29,5,11,38,0,33,-1,8
6810,314,,23,0,0,27,5,11,56,0,33,-1,8
6811,314,,5,0,0,28,5,11,8,0,33,-1,8
6812,314,,4,0,0,26,8,14,0,0,33,-1,28
6813,315,1,16,28,59,31,2,4,161,19,1,15,4
6814,315,2,16,6,23,32,4,1,210,21,1,23,9
6815,315,3,33,22,58,39,2,4,28,0,7,18,4
6816,315,4,25,0,1,32,2,4,42,1,7,-1,4
6817,315,5,31,4,21,37,5,11,256,13,2,32,8
6818,315,6,1,0,0,25,0,7,61,0,8,-1,1
6819,315,7,3,0,0,27,0,7,161,0,5,82,1
6820,315,8,8,0,0,29,5,11,37,0,33,-1,8
6821,315,9,13,0,0,32,0,7,158,0,8,81,1
6822,315,10,17,0,0,33,4,12,41,0,33,-1,5
6823,315,11,14,3,15,34,8,14,163,1,13,67,17
6824,315,12,17,0,0,30,5,11,119,0,33,-1,8
6825,315,13,33,0,5,32,5,11,208,1,18,100,8
6826,315,,12,0,1,28,5,11,70,0,9,-1,8
6827,315,,9,0,0,25,4,0,62,0,33,-1,3
6828,315,,7,0,3,27,4,12,201,4,0,42,5
6829,315,,3,0,0,23,5,11,67,0,33,-1,8
6830,315,,1,0,0,23,4,0,161,25,5,-1,3
6831,315,,0,0,0,28,4,12,59,0,13,-1,5
6832,315,,33,18,40,38,0,7,187,30,2,19,1
6833,315,,3,0,0,27,4,12,45,0,33,-1,5
6834,315,,14,0,3,28,5,11,93,0,33,-1,8
6835,315,,25,0,0,38,8,14,74,1,9,-1,22
6836,315,,20,44,91,36,4,12,199,41,0,12,5
6837,315,,9,0,1,28,2,4,74,1,33,-1,4
6838,315,,2,0,0,22,1,8,306,77,18,6,2
6839,315,,23,0,1,31,8,14,64,0,33,-1,22
6840,315,,21,0,0,27,5,11,49,0,33,-1,8
6841,315,,22,0,0,27,5,11,56,0,33,-1,8
6842,315,,6,0,0,30,8,14,5,0,33,-1,17
6843,315,,30,5,23,35,5,11,194,5,33,51,8
6844,315,,34,0,0,29,5,11,38,0,33,-1,8
6845,315,,3,0,0,26,8,14,0,0,33,-1,28
6846,315,,4,0,0,28,5,11,8,0,33,-1,8
6847,316,1,33,18,40,38,0,7,187,30,2,19,1
6848,316,2,16,27,58,31,2,4,161,19,1,15,4
6849,316,3,20,44,91,36,4,12,199,41,0,12,5
6850,316,4,16,6,22,32,4,1,210,21,1,23,9
6851,316,5,2,0,0,22,1,8,306,77,7,6,2
6852,316,6,33,22,57,39,2,4,28,0,7,18,4
6853,316,7,33,0,5,32,5,11,208,1,18,100,8
6854,316,8,14,0,3,28,5,11,93,0,33,-1,8
6855,316,9,3,0,0,23,5,11,67,0,33,-1,8
6856,316,10,8,0,0,29,5,11,37,0,33,-1,8
6857,316,11,0,0,0,28,4,12,59,0,13,-1,5
6858,316,12,1,0,0,25,0,7,61,0,8,-1,1
6859,316,13,13,0,0,32,0,7,158,0,8,81,1
6860,316,14,1,0,0,23,4,0,161,25,5,-1,3
6861,316,15,9,0,1,28,2,4,74,1,33,-1,4
6862,316,16,20,0,0,27,5,11,49,0,33,-1,8
6863,316,,17,0,0,33,4,12,41,0,33,-1,5
6864,316,,9,0,0,25,4,0,62,0,33,-1,3
6865,316,,12,0,1,28,5,11,70,0,9,-1,8
6866,316,,7,0,3,27,4,12,201,4,0,42,5
6867,316,,31,4,21,37,5,11,256,13,2,32,8
6868,316,,24,0,0,38,8,14,74,1,9,-1,22
6869,316,,3,0,0,27,4,12,45,0,33,-1,5
6870,316,,17,0,0,30,5,11,119,0,33,-1,8
6871,316,,25,0,1,32,2,4,42,1,18,-1,4
6872,316,,14,3,15,34,8,14,163,1,13,67,17
6873,316,,29,5,23,35,5,11,194,5,33,51,8
6874,316,,2,0,0,23,1,8,0,0,5,-1,2
6875,316,,5,0,0,30,8,14,5,0,33,-1,17
6876,316,,22,0,1,31,8,14,64,0,33,-1,22
6877,316,,3,0,0,28,5,11,8,0,33,-1,8
6878,316,,33,0,0,29,5,11,38,0,33,-1,8
6879,316,,21,0,0,27,5,11,56,0,33,-1,8
6880,316,,2,0,0,26,8,14,0,0,33,-1,28
6881,317,1,31,4,21,37,5,11,256,13,2,32,8
6882,317,2,16,27,57,31,2,4,161,19,1,15,4
6883,317,3,7,0,3,27,4,12,201,4,0,42,5
6884,317,4,16,0,0,30,5,11,119,0,33,-1,8
6885,317,5,33,22,57,39,2,4,28,0,7,18,4
6886,317,6,2,0,0,22,1,8,306,77,7,6,2
6887,317,7,9,0,1,28,2,4,74,1,33,-1,4
6888,317,8,33,0,5,32,5,11,208,1,18,100,8
6889,317,9,3,0,0,23,5,11,67,0,33,-1,8
6890,317,10,24,0,1,32,2,4,42,1,18,-1,4
6891,317,11,0,0,0,28,4,12,59,0,13,-1,5
6892,317,12,13,0,0,32,0,7,158,0,8,81,1
6893,317,13,24,0,0,38,8,14,74,1,9,-1,22
6894,317,14,1,0,0,23,4,0,161,25,5,-1,3
6895,317,15,28,5,23,35,5,11,194,5,33,51,8
6896,317,16,13,3,15,34,8,14,163,1,13,67,17
6897,317,17,14,0,3,28,5,11,93,0,33,-1,8
6898,317,,12,0,1,28,5,11,70,0,9,-1,8
6899,317,,33,17,39,38,0,7,187,30,2,19,1
6900,317,,21,0,1,31,8,14,64,0,33,-1,22
6901,317,,20,44,90,36,4,12,199,41,0,12,5
6902,317,,16,6,22,32,4,1,210,21,1,23,9
6903,317,,8,0,0,29,5,11,37,0,33,-1,8
6904,317,,9,0,0,25,4,0,62,0,33,-1,3
6905,317,,1,0,0,25,0,7,61,0,8,-1,1
6906,317,,3,0,0,27,0,7,161,0,5,82,1
6907,317,,3,0,0,27,4,12,45,0,33,-1,5
6908,317,,32,0,0,29,5,11,38,0,33,-1,8
6909,317,,20,0,0,27,5,11,49,0,33,-1,8
6910,317,,4,0,0,30,8,14,5,0,33,-1,17
6911,317,,2,0,0,28,5,11,8,0,33,-1,8
6912,317,,17,0,0,33,4,12,41,0,33,-1,5
6913,317,,20,0,0,27,5,11,56,0,33,-1,8
6914,317,,1,0,0,26,8,14,0,0,33,-1,28
6915,318,1,33,17,39,38,0,7,187,30,2,19,1
6916,318,2,20,44,90,36,4,12,199,41,0,12,5
6917,318,3,31,3,20,37,5,11,256,13,2,32,8
6918,318,4,7,0,2,27,4,12,201,4,0,42,5
6919,318,5,16,27,56,31,2,4,161,19,1,15,4
6920,318,6,2,0,0,22,1,8,306,77,7,6,2
6921,318,7,9,0,1,28,2,4,74,1,33,-1,4
6922,318,8,9,0,0,25,4,0,62,0,33,-1,3
6923,318,9,0,0,0,25,5,11,41,0,18,-1,8
6924,318,10,13,0,0,32,0,7,158,0,8,81,1
6925,318,11,33,22,57,39,2,4,28,0,7,18,4
6926,318,12,31,0,0,29,5,11,38,0,33,-1,8
6927,318,13,16,0,0,30,5,11,119,0,33,-1,8
6928,318,14,3,0,0,23,5,11,67,0,33,-1,8
6929,318,15,8,0,0,29,5,11,37,0,33,-1,8
6930,318,16,12,0,1,28,5,11,70,0,9,-1,8
6931,318,17,24,0,0,38,8,14,74,1,9,-1,22
6932,318,,1,0,0,25,0,7,61,0,8,-1,1
6933,318,,0,0,0,28,4,12,59,0,13,-1,5
6934,318,,16,6,22,32,4,1,210,21,1,23,9
6935,318,,28,5,23,35,5,11,194,5,33,51,8
6936,318,,33,0,5,32,5,11,208,1,18,100,8
6937,318,,1,0,0,23,4,0,161,25,5,-1,3
6938,318,,13,0,3,28,5,11,93,0,33,-1,8
6939,318,,2,0,0,27,4,12,45,0,33,-1,5
6940,318,,13,3,15,34,8,14,163,1,13,67,17
6941,318,,21,0,1,31,8,14,64,0,33,-1,22
6942,318,,19,0,0,27,5,11,49,0,33,-1,8
6943,318,,1,0,0,23,1,8,0,0,5,-1,2
6944,318,,3,0,0,30,8,14,5,0,33,-1,17
6945,318,,19,0,0,27,5,11,56,0,33,-1,8
6946,318,,1,0,0,28,5,11,8,0,33,-1,8
6947,318,,16,0,0,33,4,12,41,0,33,-1,5
6948,319,1,16,6,22,32,4,1,210,21,1,23,9
6949,319,2,16,27,56,31,2,4,161,19,1,15,4
6950,319,3,31,3,19,37,5,11,256,13,2,32,8
6951,319,4,20,44,89,36,4,12,199,41,0,12,5
6952,319,5,13,0,0,32,0,7,158,0,8,81,1
6953,319,6,12,0,1,28,5,11,70,0,9,-1,8
6954,319,7,33,22,57,39,2,4,28,0,7,18,4
6955,319,8,9,0,1,28,2,4,74,1,33,-1,4
6956,319,9,12,3,15,34,8,14,163,1,13,67,17
6957,319,10,18,0,0,27,5,11,56,0,33,-1,8
6958,319,11,31,0,0,29,5,11,38,0,33,-1,8
6959,319,,0,0,0,28,4,12,59,0,13,-1,5
6960,319,,16,0,0,30,5,11,119,0,33,-1,8
6961,319,,2,0,0,22,1,8,306,77,7,6,2
6962,319,,3,0,0,27,0,7,161,0,5,82,1
6963,319,,24,0,0,38,8,14,74,1,9,-1,22
6964,319,,20,0,1,31,8,14,64,0,33,-1,22
6965,319,,2,0,0,23,5,11,67,0,33,-1,8
6966,319,,33,16,38,38,0,7,187,30,2,19,1
6967,319,,0,0,0,25,5,11,41,0,18,-1,8
6968,319,,0,0,0,23,4,0,161,25,5,-1,3
6969,319,,33,0,5,32,5,11,208,1,18,100,8
6970,319,,9,0,0,25,4,0,62,0,33,-1,3
6971,319,,8,0,0,29,5,11,37,0,33,-1,8
6972,319,,1,0,0,23,4,1,41,0,33,-1,9
6973,319,,7,0,2,27,4,12,201,4,0,42,5
6974,319,,28,5,23,35,5,11,194,5,33,51,8
6975,319,,18,0,0,27,5,11,49,0,33,-1,8
6976,319,,2,0,0,30,8,14,5,0,33,-1,17
6977,319,,1,0,0,27,4,12,45,0,33,-1,5
6978,319,,1,0,0,25,0,7,61,0,8,-1,1
6979,319,,2,0,0,25,8,14,0,0,33,-1,22
6980,320,1,16,27,55,31,2,4,161,19,1,15,4
6981,320,2,32,16,38,38,0,7,187,30,2,19,1
6982,320,3,16,5,21,32,4,1,210,21,1,23,9
6983,320,4,33,22,57,39,2,4,28,0,7,18,4
6984,320,5,31,3,18,37,5,11,256,13,2,32,8
6985,320,6,2,0,0,23,5,11,67,0,0,-1,8
6986,320,7,7,0,0,29,5,11,37,0,33,-1,8
6987,320,8,32,0,5,32,5,11,208,1,18,100,8
6988,320,9,0,0,0,25,5,11,41,0,18,-1,8
6989,320,10,12,0,1,28,5,11,70,0,9,-1,8
6990,320,11,3,0,0,27,0,7,161,0,5,82,1
6991,320,12,8,0,0,25,4,0,62,0,33,-1,3
6992,320,13,27,5,23,35,5,11,194,5,33,51,8
6993,320,14,9,0,1,28,2,4,74,1,33,-1,4
6994,320,15,18,0,0,27,5,11,56,0,33,-1,8
6995,320,16,24,0,1,32,2,4,42,1,33,-1,4
6996,320,17,0,0,0,25,0,7,61,0,8,-1,1
6997,320,18,0,0,0,28,4,12,59,0,13,-1,5
6998,320,19,0,0,0,23,4,0,161,25,5,-1,3
6999,320,20,0,0,0,23,4,1,41,0,33,-1,9
7000,320,,16,0,0,30,5,11,119,0,33,-1,8
7001,320,,2,0,0,22,1,8,306,77,7,6,2
7002,320,,7,0,2,27,4,12,201,4,0,42,5
7003,320,,17,0,0,27,5,11,49,0,33,-1,8
7004,320,,12,3,15,34,8,14,163,1,13,67,17
7005,320,,23,0,0,38,8,14,74,1,9,-1,22
7006,320,,20,0,1,31,8,14,64,0,33,-1,22
7007,320,,13,0,0,32,0,7,158,0,8,81,1
7008,320,,1,0,0,30,8,14,5,0,33,-1,17
7009,320,,27,0,0,29,8,14,47,1,33,-1,17
7010,320,,31,0,0,29,5,11,38,0,33,-1,8
7011,320,,1,0,0,25,8,14,0,0,33,-1,22
7012,321,1,16,26,54,30,2,4,161,19,1,15,4
7013,321,2,6,0,2,26,4,12,201,4,9,42,5
7014,321,3,11,3,15,33,8,14,163,1,2,67,17
7015,321,4,33,22,57,38,2,4,28,0,7,18,4
7016,321,5,12,0,1,27,5,11,70,0,8,-1,8
7017,321,6,22,0,0,37,8,14,74,1,9,-1,22
7018,321,7,15,0,0,29,5,11,119,0,33,-1,8
7019,321,8,0,0,0,26,4,12,45,0,33,-1,5
7020,321,9,31,3,18,36,5,11,256,13,2,32,8
7021,321,10,27,5,23,34,5,11,194,5,33,51,8
7022,321,11,11,1,9,31,5,11,76,2,7,97,8
7023,321,12,25,0,0,26,1,8,9,0,33,-1,2
7024,321,13,24,0,1,31,2,4,42,1,33,-1,4
7025,321,14,9,0,1,27,2,4,74,1,33,-1,4
7026,321,,8,0,0,29,5,11,9,0,33,-1,8
7027,321,,19,0,1,30,8,14,64,0,33,-1,22
7028,321,,32,16,37,37,0,7,187,30,0,19,1
7029,321,,16,5,20,31,4,1,210,21,1,23,9
7030,321,,18,0,0,25,8,14,7,0,8,-1,18
7031,321,,15,0,0,32,4,12,41,0,33,-1,5
7032,321,,32,0,5,31,5,11,208,1,33,100,8
7033,321,,20,44,89,35,4,12,199,41,0,12,5
7034,321,,12,0,3,27,5,11,93,0,33,-1,8
7035,321,,36,0,4,36,0,7,147,2,5,94,1
7036,321,,16,0,0,26,5,11,49,0,13,-1,8
7037,321,,2,0,0,26,0,7,13,0,5,-1,1
7038,321,,24,0,0,36,4,12,109,0,13,-1,5
7039,321,,24,0,12,34,8,14,79,0,33,84,15
7040,321,,2,0,0,22,5,11,67,0,33,-1,8
7041,321,,8,0,0,24,4,0,62,0,33,-1,3
7042,321,,30,0,0,28,5,11,38,0,33,-1,8
7043,321,,27,0,0,29,4,12,24,0,33,-1,5
7044,321,,14,0,0,30,5,11,0,0,33,-1,8
7045,321,,2,0,0,29,4,2,0,0,33,-1,6
7046,321,,26,0,0,28,8,14,47,1,33,-1,17
7047,322,1,20,44,89,35,4,12,199,41,0,12,5
7048,322,2,16,5,20,31,4,1,210,21,1,23,9
7049,322,3,16,25,53,30,2,4,161,19,1,15,4
7050,322,4,32,16,37,37,0,7,187,30,0,19,1
7051,322,5,11,3,14,33,8,14,163,1,2,67,17
7052,322,6,33,22,57,38,2,4,28,0,7,18,4
7053,322,7,6,0,1,26,4,12,201,4,9,42,5
7054,322,8,22,0,0,37,8,14,74,1,9,-1,22
7055,322,9,15,0,0,29,5,11,119,0,33,-1,8
7056,322,10,11,1,9,31,5,11,76,2,7,97,8
7057,322,11,16,0,0,26,5,11,49,0,13,-1,8
7058,322,12,24,0,0,36,4,12,109,0,13,-1,5
7059,322,13,31,3,18,36,5,11,256,13,2,32,8
7060,322,14,1,0,0,22,5,11,67,0,33,-1,8
7061,322,,18,0,0,26,5,11,56,0,33,-1,8
7062,322,,2,0,0,26,0,7,13,0,5,-1,1
7063,322,,12,0,1,27,5,11,70,0,8,-1,8
7064,322,,7,0,0,29,5,11,9,0,33,-1,8
7065,322,,26,0,0,29,4,12,24,0,33,-1,5
7066,322,,36,0,4,36,0,7,147,2,5,94,1
7067,322,,19,0,1,30,8,14,64,0,33,-1,22
7068,322,,27,5,23,34,5,11,194,5,33,51,8
7069,322,,17,0,0,25,8,14,7,0,8,-1,18
7070,322,,0,0,0,26,4,12,45,0,33,-1,5
7071,322,,14,0,0,32,4,12,41,0,33,-1,5
7072,322,,32,0,5,31,5,11,208,1,33,100,8
7073,322,,23,0,12,34,8,14,79,0,33,84,15
7074,322,,7,0,0,24,4,0,62,0,33,-1,3
7075,322,,12,0,3,27,5,11,93,0,33,-1,8
7076,322,,9,0,1,27,2,4,74,1,33,-1,4
7077,322,,29,0,0,28,5,11,38,0,33,-1,8
7078,322,,24,0,1,31,2,4,42,1,33,-1,4
7079,322,,25,0,0,28,8,14,47,1,33,-1,17
7080,322,,13,0,0,30,5,11,0,0,33,-1,8
7081,322,,1,0,0,29,4,2,0,0,33,-1,6
7082,323,1,31,3,18,36,5,11,256,13,2,32,8
7083,323,2,16,5,19,31,4,1,210,21,1,23,9
7084,323,3,11,1,9,31,5,11,76,2,7,97,8
7085,323,4,20,43,88,35,4,12,199,41,0,12,5
7086,323,5,33,22,57,38,2,4,28,0,7,18,4
7087,323,6,6,0,1,26,4,12,201,4,9,42,5
7088,323,7,36,0,4,36,0,7,147,2,5,94,1
7089,323,8,1,0,0,26,0,7,13,0,5,-1,1
7090,323,9,24,0,0,36,4,12,109,0,13,-1,5
7091,323,10,16,0,0,26,5,11,49,0,13,-1,8
7092,323,11,7,0,0,29,5,11,9,0,33,-1,8
7093,323,12,6,0,0,24,4,0,62,0,33,-1,3
7094,323,13,0,0,0,26,4,12,45,0,33,-1,5
7095,323,,13,0,0,32,4,12,41,0,33,-1,5
7096,323,,32,16,37,37,0,7,187,30,0,19,1
7097,323,,17,0,0,25,8,14,7,0,33,-1,18
7098,323,,11,0,1,27,5,11,70,0,8,-1,8
7099,323,,31,0,5,31,5,11,208,1,33,100,8
7100,323,,8,0,1,27,2,4,74,1,33,-1,4
7101,323,,11,3,14,33,8,14,163,1,2,67,17
7102,323,,19,0,1,30,8,14,64,0,33,-1,22
7103,323,,16,25,52,30,2,4,161,19,1,15,4
7104,323,,7,0,0,28,5,11,37,0,33,-1,8
7105,323,,11,0,3,27,5,11,93,0,33,-1,8
7106,323,,22,0,0,37,8,14,74,1,9,-1,22
7107,323,,23,0,1,31,2,4,42,1,33,-1,4
7108,323,,15,0,0,29,5,11,119,0,33,-1,8
7109,323,,18,0,0,26,5,11,56,0,33,-1,8
7110,323,,27,5,23,34,5,11,194,5,33,51,8
7111,323,,7,0,0,25,4,2,24,0,8,-1,6
7112,323,,24,0,0,28,8,14,47,1,33,-1,17
7113,323,,12,0,0,30,5,11,0,0,33,-1,8
7114,323,,32,0,1,38,5,11,69,0,33,-1,8
7115,323,,28,0,0,28,5,11,38,0,33,-1,8
7116,323,,26,0,0,29,4,12,24,0,33,-1,5
7117,324,1,16,25,52,30,2,4,161,19,1,15,4
7118,324,2,6,0,1,26,4,12,201,4,9,42,5
7119,324,3,16,5,18,31,4,1,210,21,1,23,9
7120,324,4,11,3,14,33,8,14,163,1,2,67,17
7121,324,5,17,0,0,26,5,11,56,0,33,-1,8
7122,324,6,0,0,0,26,4,12,45,0,33,-1,5
7123,324,7,17,0,0,25,8,14,7,0,33,-1,18
7124,324,,36,0,4,36,0,7,147,2,5,94,1
7125,324,,32,16,37,37,0,7,187,30,0,19,1
7126,324,,7,0,0,29,5,11,9,0,33,-1,8
7127,324,,6,0,0,24,4,0,62,0,33,-1,3
7128,324,,24,0,0,36,4,12,109,0,13,-1,5
7129,324,,31,2,17,36,5,11,256,13,2,32,8
7130,324,,31,0,5,31,5,11,208,1,33,100,8
7131,324,,21,0,0,37,8,14,74,1,9,-1,22
7132,324,,20,43,88,35,4,12,199,41,0,12,5
7133,324,,11,1,8,31,5,11,76,2,7,97,8
7134,324,,6,0,0,25,4,2,24,0,8,-1,6
7135,324,,10,0,3,27,5,11,93,0,33,-1,8
7136,324,,16,0,0,26,5,11,49,0,13,-1,8
7137,324,,19,0,1,30,8,14,64,0,33,-1,22
7138,324,,14,0,0,29,5,11,119,0,33,-1,8
7139,324,,1,0,0,26,0,7,13,0,5,-1,1
7140,324,,11,0,1,27,5,11,70,0,8,-1,8
7141,324,,6,0,0,28,5,11,37,0,33,-1,8
7142,324,,33,22,57,38,2,4,28,0,7,18,4
7143,324,,26,5,23,34,5,11,194,5,33,51,8
7144,324,,13,0,0,32,4,12,41,0,33,-1,5
7145,324,,8,0,1,27,2,4,74,1,33,-1,4
7146,324,,23,0,1,31,2,4,42,1,33,-1,4
7147,324,,27,0,0,28,5,11,38,0,33,-1,8
7148,324,,25,0,0,29,4,12,24,0,33,-1,5
7149,324,,11,0,0,30,5,11,0,0,33,-1,8
7150,324,,23,0,0,28,8,14,47,1,33,-1,17
7151,324,,31,0,1,38,5,11,69,0,33,-1,8
7152,325,1,16,24,51,30,2,4,161,19,1,15,4
7153,325,2,33,22,57,38,2,4,28,0,7,18,4
7154,325,3,32,16,37,37,0,7,187,30,0,19,1
7155,325,4,16,5,17,31,4,1,210,21,1,23,9
7156,325,5,20,43,88,35,4,12,199,41,0,12,5
7157,325,6,35,0,4,36,0,7,147,2,5,94,1
7158,325,7,11,0,1,27,5,11,70,0,8,-1,8
7159,325,8,17,0,0,26,5,11,56,0,33,-1,8
7160,325,9,0,0,0,26,4,12,45,0,33,-1,5
7161,325,10,10,0,3,27,5,11,93,0,33,-1,8
7162,325,11,20,0,0,37,8,14,74,1,9,-1,22
7163,325,12,19,0,1,30,8,14,64,0,33,-1,22
7164,325,13,12,0,0,32,4,12,41,0,33,-1,5
7165,325,,1,0,0,26,0,7,13,0,5,-1,1
7166,325,,16,0,0,25,8,14,7,0,33,-1,18
7167,325,,31,0,5,31,5,11,208,1,33,100,8
7168,325,,6,0,0,24,4,0,62,0,33,-1,3
7169,325,,31,2,17,36,5,11,256,13,2,32,8
7170,325,,24,0,0,36,4,12,109,0,13,-1,5
7171,325,,6,0,0,26,4,12,201,4,9,42,5
7172,325,,11,1,8,31,5,11,76,2,7,97,8
7173,325,,11,3,14,33,8,14,163,1,2,67,17
7174,325,,16,0,0,26,5,11,49,0,13,-1,8
7175,325,,6,0,0,28,5,11,37,0,33,-1,8
7176,325,,25,5,23,34,5,11,194,5,33,51,8
7177,325,,14,0,0,29,5,11,119,0,33,-1,8
7178,325,,22,0,1,31,2,4,42,1,33,-1,4
7179,325,,7,0,1,27,2,4,74,1,33,-1,4
7180,325,,7,0,0,29,5,11,9,0,33,-1,8
7181,325,,6,0,0,25,4,2,24,0,8,-1,6
7182,325,,26,0,0,28,5,11,38,0,33,-1,8
7183,325,,24,0,0,29,4,12,24,0,33,-1,5
7184,325,,22,0,0,28,8,14,47,1,33,-1,17
7185,325,,10,0,0,30,5,11,0,0,33,-1,8
7186,325,,30,0,1,38,5,11,69,0,33,-1,8
7187,326,1,20,43,88,35,4,12,199,41,0,12,5
7188,326,2,32,16,36,37,0,7,187,30,0,19,1
7189,326,3,16,5,17,31,4,1,210,21,1,23,9
7190,326,4,10,1,8,31,5,11,76,2,7,97,8
7191,326,5,10,3,14,33,8,14,163,1,2,67,17
7192,326,6,33,22,56,38,2,4,28,0,7,18,4
7193,326,7,5,0,0,26,4,12,201,4,9,42,5
7194,326,8,1,0,0,26,0,7,13,0,5,-1,1
7195,326,9,31,2,17,36,5,11,256,13,2,32,8
7196,326,10,35,0,4,36,0,7,147,2,5,94,1
7197,326,11,11,0,1,27,5,11,70,0,8,-1,8
7198,326,12,13,0,0,29,5,11,119,0,33,-1,8
7199,326,13,31,0,5,31,5,11,208,1,33,100,8
7200,326,14,6,0,0,29,5,11,9,0,33,-1,8
7201,326,15,16,0,0,25,8,14,7,0,33,-1,18
7202,326,16,15,0,0,26,5,11,49,0,13,-1,8
7203,326,17,24,5,23,34,5,11,194,5,33,51,8
7204,326,18,24,0,0,36,4,12,109,0,13,-1,5
7205,326,19,12,0,0,32,4,12,41,0,33,-1,5
7206,326,20,16,23,50,30,2,4,161,19,1,15,4
7207,326,,6,0,0,24,4,0,62,0,33,-1,3
7208,326,,0,0,0,26,4,12,45,0,33,-1,5
7209,326,,19,0,1,30,8,14,64,0,33,-1,22
