resultId,raceId,position,grid,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,countryRankByProportion,allTimeStarts,allTimefastestLap,constructorRank,driverTop100
2471,136,15,17,7,0,2,0,109,0,33,101
2472,136,16,19,3,6,18,2,215,19,33,9
2473,136,,20,2,0,0,7,24,0,33,101
2474,136,,9,6,8,16,7,306,8,6,7
2475,136,,16,26,4,26,7,147,1,33,49
2476,136,,13,15,11,23,5,0,0,33,43
2477,137,1,1,19,55,101,8,306,77,0,6
2478,137,2,3,25,5,35,4,322,17,0,13
2479,137,3,5,4,1,5,14,94,12,2,29
2480,137,4,6,16,11,52,7,246,18,1,16
2481,137,5,4,17,3,14,8,180,8,2,27
2482,137,6,8,26,4,26,7,147,1,33,49
2483,137,7,9,7,0,2,0,109,0,33,101
2484,137,8,12,15,11,23,5,0,0,33,43
2485,137,9,13,1,0,0,7,16,0,33,101
2486,137,10,18,10,0,2,8,183,2,33,38
2487,137,11,16,0,0,0,14,90,0,18,101
2488,137,12,15,15,1,5,12,157,0,33,88
2489,137,,14,17,0,10,11,229,2,18,34
2490,137,,11,16,0,0,6,104,1,33,101
2491,137,,17,4,0,6,4,269,15,33,8
2492,137,,2,2,1,6,0,285,46,1,101
2493,137,,7,18,0,4,11,252,1,6,41
2494,137,,20,1,0,0,7,24,0,33,101
2495,137,,10,5,8,16,7,306,8,6,7
2496,137,,19,3,6,18,2,215,19,33,9
2497,138,1,4,25,5,34,4,322,17,0,13
2498,138,2,2,19,54,100,8,306,77,0,6
2499,138,3,5,26,4,26,7,147,1,33,49
2500,138,4,11,18,0,4,11,252,1,6,41
2501,138,5,17,5,8,16,7,306,8,6,7
2502,138,6,16,15,1,5,12,157,0,33,88
2503,138,7,7,16,11,52,7,246,18,1,16
2504,138,8,12,17,0,10,11,229,2,18,34
2505,138,9,9,15,11,23,5,0,0,33,43
2506,138,10,15,10,0,2,8,183,2,33,38
2507,138,11,10,7,0,2,0,109,0,33,101
2508,138,12,18,0,0,0,14,90,0,18,101
2509,138,13,20,2,0,0,14,14,0,33,101
