resultId,raceId,position,grid,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,countryRankByChampionships,allTimeStarts,allTimefastestLap,constructorRank,driverTop100,countryTop38
23255,963,9,9,29,15,50,0,306,8,1,7,1
23256,963,10,19,3,0,0,0,35,0,6,101,1
23257,963,11,16,2,0,0,6,74,0,30,101,7
23258,963,12,17,6,0,0,8,90,0,33,101,15
23259,963,13,10,23,11,41,2,269,15,2,8,4
23260,963,14,15,5,0,2,8,72,1,30,65,39
23261,963,15,21,2,0,0,1,39,0,33,101,2
23262,963,16,20,0,0,0,4,43,0,33,63,5
23263,963,,18,3,0,0,2,39,0,33,101,4
23264,963,,1,13,49,99,0,222,40,3,1,1
23265,963,,13,8,0,0,8,59,1,33,101,13
23266,963,,14,3,0,1,8,74,0,6,64,24
23267,963,,12,17,0,10,4,136,1,33,24,5
23268,963,,5,11,42,85,1,212,34,0,2,2
23225,962,1,1,14,22,51,1,206,20,3,5,2
23226,962,2,2,4,3,15,4,143,13,4,10,6
23227,962,3,3,13,49,99,0,222,40,3,1,1
23228,962,4,5,21,20,84,4,285,46,0,101,3
23229,962,5,22,10,42,85,1,212,34,0,2,2
23230,962,6,4,3,1,4,8,74,4,4,14,12
23231,962,7,9,16,32,97,6,305,23,1,3,7
23232,962,8,17,12,0,7,8,148,4,33,101,13
23233,962,9,7,5,0,2,8,72,1,30,65,39
23234,962,10,15,3,0,1,8,74,0,6,64,24
23235,962,11,13,8,0,0,8,59,1,33,101,13
23236,962,12,11,23,11,41,2,269,15,2,8,4
23237,962,13,16,3,0,0,2,39,0,33,101,4
23238,962,14,6,2,0,0,6,74,0,30,101,7
23239,962,15,18,3,0,0,0,35,0,6,101,1
23240,962,16,19,2,0,0,1,39,0,33,101,2
23241,962,17,14,6,0,0,8,90,0,33,101,15
23242,962,18,21,0,0,0,4,43,0,33,63,5
23243,962,,12,29,15,50,0,306,8,1,7,1
23244,962,,10,4,0,9,4,111,7,2,11,3
23245,962,,8,12,0,0,1,149,2,33,101,2
23246,962,,20,17,0,10,4,136,1,33,24,5
23203,961,1,2,14,21,50,1,206,20,3,5,2
23204,961,2,1,13,49,98,0,222,40,3,1,1
23205,961,3,3,10,42,85,1,212,34,0,2,2
23206,961,4,4,21,20,84,4,285,46,0,101,3
23207,961,5,6,4,3,14,4,143,13,4,10,6
23208,961,6,5,4,0,9,4,111,7,2,11,3
23209,961,7,7,3,1,4,8,74,4,4,14,12
23210,961,8,8,12,0,7,8,148,4,33,101,13
23211,961,9,11,23,11,41,2,269,15,2,8,4
23212,961,10,9,11,0,0,1,149,2,33,101,2
23213,961,11,17,16,0,10,4,136,1,33,24,5
23214,961,12,14,29,15,50,0,306,8,1,7,1
23215,961,13,10,8,0,0,8,59,1,33,101,13
23216,961,14,12,16,32,97,6,305,23,1,3,7
23217,961,15,15,2,0,0,6,74,0,30,101,7
23218,961,16,19,6,0,0,8,90,0,33,101,15
23219,961,17,21,3,0,1,8,74,0,6,64,24
23220,961,18,22,0,0,0,4,43,0,33,63,5
23221,961,,16,5,0,2,8,72,1,30,65,39
23222,961,,13,2,0,0,1,39,0,33,101,2
23223,961,,20,3,0,0,0,35,0,6,101,1
23224,961,,18,3,0,0,2,39,0,33,101,4
23181,960,1,1,14,20,49,1,206,20,3,5,2
23182,960,2,5,4,3,14,4,143,13,4,10,6
23183,960,3,21,13,49,97,0,222,40,3,1,1
23184,960,4,7,11,0,0,1,149,2,33,101,2
23185,960,5,6,12,0,7,8,148,4,33,101,13
23186,960,6,4,10,42,84,1,212,34,0,2,2
23187,960,7,22,16,32,97,6,305,23,1,3,7
23188,960,8,8,4,0,9,4,111,7,2,11,3
23189,960,9,3,21,20,84,4,285,46,0,101,3
23190,960,10,10,23,11,41,2,269,15,2,8,4
23191,960,11,2,3,1,4,8,74,4,4,14,12
23192,960,12,18,8,0,0,8,59,1,33,101,13
23193,960,13,11,16,0,10,4,136,1,33,24,5
23194,960,14,19,5,0,2,8,72,1,30,65,39
23195,960,15,13,2,0,0,0,35,0,6,101,1
23196,960,16,17,0,0,0,4,43,0,33,63,5
23197,960,17,16,2,0,0,2,39,0,33,101,4
23198,960,,12,3,0,1,8,74,0,6,64,24
23199,960,,20,6,0,0,8,90,0,33,101,15
23200,960,,14,2,0,0,6,74,0,30,101,7
23201,960,,9,29,15,50,0,306,8,1,7,1
23202,960,,15,2,0,0,1,39,0,33,101,2
23159,959,1,2,13,49,96,0,222,40,3,1,1
23160,959,2,3,4,3,13,4,143,13,4,10,6
23161,959,3,4,3,1,4,8,74,4,4,14,12
23162,959,4,1,14,19,48,1,206,20,3,5,2
23163,959,5,6,10,42,84,1,212,34,0,2,2
23164,959,6,5,21,20,84,4,285,46,0,101,3
23165,959,7,8,11,0,0,1,149,2,33,101,2
23166,959,8,12,28,15,50,0,306,8,1,7,1
23167,959,9,7,4,0,9,4,111,7,2,11,3
23168,959,10,9,12,0,7,8,148,4,33,101,13
23169,959,11,11,8,0,0,8,59,1,33,101,13
23170,959,12,13,16,32,97,6,305,23,1,3,7
23171,959,13,20,16,0,10,4,136,1,33,24,5
23172,959,14,15,2,0,0,6,74,0,30,101,7
23173,959,15,18,5,0,2,8,72,1,30,65,39
23174,959,16,16,2,0,1,8,74,0,6,64,24
23175,959,17,17,1,0,0,1,39,0,33,101,2
23176,959,18,22,6,0,0,8,90,0,33,101,15
23177,959,19,14,2,0,0,0,35,0,6,101,1
23178,959,20,19,2,0,0,8,12,0,33,101,34
23179,959,,21,2,0,0,2,39,0,33,101,4
23180,959,,10,23,11,41,2,269,15,2,8,4
23137,958,1,2,13,48,95,0,222,40,3,1,1
23138,958,2,1,14,19,48,1,206,20,3,5,2
23139,958,3,3,4,3,12,4,143,13,4,10,6
23140,958,4,5,10,42,84,1,212,34,0,2,2
23141,958,5,4,3,1,3,8,74,4,4,14,12
23142,958,6,14,21,20,84,4,285,46,0,101,3
23143,958,7,7,16,32,97,6,305,23,1,3,7
23144,958,8,6,2,0,0,6,74,0,30,101,7
23145,958,9,10,4,0,9,4,111,7,2,11,3
23146,958,10,9,11,0,0,1,149,2,33,101,2
23147,958,11,13,12,0,7,8,148,4,33,101,13
23148,958,12,17,2,0,0,0,35,0,6,101,1
23149,958,13,15,8,0,0,8,59,1,33,101,13
23150,958,14,11,16,0,10,4,136,1,33,24,5
23151,958,15,19,2,0,1,8,74,0,6,64,24
23152,958,16,12,5,0,2,8,72,1,30,65,39
23153,958,17,16,2,0,0,2,39,0,33,101,4
23154,958,18,18,23,11,41,2,269,15,2,8,4
23155,958,19,20,1,0,0,1,39,0,33,101,2
23156,958,20,22,6,0,0,8,90,0,33,101,15
23157,958,21,21,2,0,0,8,12,0,33,101,34
23158,958,,8,28,15,50,0,306,8,1,7,1
23115,957,1,1,13,47,94,0,222,40,3,1,1
23116,957,2,3,3,1,3,8,74,4,4,14,12
23117,957,3,2,14,19,47,1,206,20,3,5,2
23118,957,4,4,4,3,11,4,143,13,4,10,6
23119,957,5,5,21,20,84,4,285,46,0,101,3
23120,957,6,10,12,0,7,8,148,4,33,101,13
23121,957,7,8,11,0,0,1,149,2,33,101,2
23122,957,8,7,2,0,0,6,74,0,30,101,7
23123,957,9,11,10,42,84,1,212,34,0,2,2
23124,957,10,15,5,0,2,8,72,1,30,65,39
23125,957,11,12,23,11,41,2,269,15,2,8,4
23126,957,12,17,28,15,50,0,306,8,1,7,1
23127,957,13,9,16,32,97,6,305,23,1,3,7
23128,957,14,6,4,0,9,4,111,7,2,11,3
23129,957,15,21,2,0,0,2,39,0,33,101,4
23130,957,16,14,8,0,0,8,59,1,33,101,13
23131,957,17,16,2,0,1,8,74,0,6,64,24
23132,957,,18,2,0,0,0,35,0,6,101,1
23133,957,,19,2,0,0,8,12,0,33,101,34
23134,957,,13,16,0,10,4,136,1,33,24,5
23135,957,,22,6,0,0,8,90,0,33,101,15
23136,957,,20,1,0,0,1,39,0,33,101,2
23093,956,1,1,13,46,93,0,222,40,3,1,1
23094,956,2,8,3,1,2,8,74,4,4,14,12
23095,956,3,4,21,20,84,4,285,46,0,101,3
23096,956,4,6,14,19,46,1,206,20,3,5,2
23097,956,5,5,4,3,11,4,143,13,4,10,6
23098,956,6,3,28,15,50,0,306,8,1,7,1
23099,956,7,13,15,0,10,4,136,1,33,24,5
23100,956,8,15,2,0,0,6,74,0,30,101,7
23101,956,9,7,4,0,9,4,111,7,2,11,3
23102,956,10,12,0,0,0,1,39,0,33,101,2
23103,956,11,11,8,0,0,8,59,1,33,101,13
23104,956,12,19,2,0,0,0,35,0,6,101,1
23105,956,13,21,2,0,0,2,39,0,33,101,4
23106,956,14,17,2,0,1,8,74,0,6,64,24
23107,956,15,18,6,0,0,8,90,0,33,101,15
23108,956,16,20,1,0,0,8,12,0,33,101,34
23109,956,17,16,12,0,7,8,148,4,33,101,13
23110,956,18,14,16,32,97,6,305,23,1,3,7
23111,956,19,2,11,0,0,1,149,2,33,101,2
23112,956,20,10,23,11,41,2,269,15,2,8,4
23113,956,,9,10,42,84,1,212,34,0,2,2
23114,956,,22,5,0,2,8,72,1,30,65,39
23071,955,1,1,14,19,46,1,206,20,3,5,2
23072,955,2,3,10,42,84,1,212,34,0,2,2
23073,955,3,7,12,0,7,8,148,4,33,101,13
23074,955,4,4,21,20,83,4,285,46,0,101,3
23075,955,5,10,13,45,92,0,222,40,3,1,1
23076,955,6,8,4,0,9,4,111,7,2,11,3
23077,955,7,2,4,3,11,4,143,13,4,10,6
23078,955,8,9,3,1,1,8,74,4,4,14,12
23079,955,9,12,11,0,0,1,149,2,33,101,2
23080,955,10,5,23,11,41,2,269,15,2,8,4
23081,955,11,19,28,15,50,0,306,8,1,7,1
23082,955,12,15,2,0,0,2,39,0,33,101,4
23083,955,13,11,15,0,10,4,136,1,33,24,5
23084,955,14,22,2,0,1,8,74,0,6,64,24
23085,955,15,21,2,0,0,0,35,0,6,101,1
23086,955,16,14,8,0,0,8,59,1,33,101,13
23087,955,17,20,6,0,0,8,90,0,33,101,15
23088,955,18,16,1,0,0,8,12,0,33,101,34
23089,955,,13,16,32,97,6,305,23,1,3,7
23090,955,,17,0,0,0,1,39,0,33,101,2
23091,955,,18,2,0,0,6,74,0,30,101,7
23092,955,,6,4,0,2,8,72,1,30,65,39
23049,954,1,1,13,45,92,0,222,40,3,1,1
23050,954,2,3,10,42,83,1,212,34,0,2,2
23051,954,3,7,4,0,9,4,111,7,2,11,3
23052,954,4,5,3,1,1,8,74,4,4,14,12
23053,954,5,2,14,18,45,1,206,20,3,5,2
23054,954,6,6,21,20,83,4,285,46,0,101,3
23055,954,7,4,4,3,11,4,143,13,4,10,6
23056,954,8,9,11,0,0,1,149,2,33,101,2
23057,954,9,20,2,0,0,6,74,0,30,101,7
23058,954,10,11,12,0,6,8,148,4,33,101,13
23059,954,11,10,16,32,97,6,305,23,1,3,7
23060,954,12,15,4,0,2,8,72,1,30,65,39
23061,954,13,13,8,0,0,8,59,1,33,101,13
23062,954,14,14,15,0,10,4,136,1,33,24,5
23063,954,15,21,6,0,0,8,90,0,33,101,15
23064,954,16,22,2,0,1,8,74,0,6,64,24
23065,954,17,17,0,0,0,1,39,0,33,101,2
23066,954,18,18,2,0,0,2,39,0,33,101,4
23067,954,19,19,1,0,0,8,12,0,33,101,34
23068,954,,8,23,11,41,2,269,15,2,8,4
23069,954,,16,2,0,0,0,35,0,6,101,1
23070,954,,12,28,15,50,0,306,8,1,7,1
23027,953,1,3,13,44,91,0,222,40,3,1,1
23028,953,2,1,4,3,11,4,143,13,4,10,6
23029,953,3,7,12,0,6,8,148,4,33,101,13
23030,953,4,4,10,42,82,1,212,34,0,2,2
23031,953,5,9,16,32,97,6,305,23,1,3,7
23032,953,6,5,11,0,0,1,149,2,33,101,2
23033,953,7,2,14,18,45,1,206,20,3,5,2
23034,953,8,6,2,0,0,6,74,0,30,101,7
23035,953,9,13,28,15,50,0,306,8,1,7,1
23036,953,10,14,22,11,41,2,269,15,2,8,4
23037,953,11,12,8,0,0,8,59,1,33,101,13
23038,953,12,10,4,0,8,4,111,7,2,11,3
23039,953,13,15,15,0,10,4,136,1,33,24,5
23040,953,14,20,0,0,0,1,39,0,33,101,2
23041,953,15,19,1,0,0,8,12,0,33,101,34
23042,953,,17,6,0,0,8,90,0,33,101,15
23043,953,,0,2,0,0,2,39,0,33,101,4
23044,953,,0,3,1,1,8,74,4,4,14,12
23045,953,,16,2,0,1,8,74,0,6,64,24
23046,953,,8,4,0,2,8,72,1,30,65,39
23047,953,,11,21,20,83,4,285,46,0,101,3
23048,953,,18,1,0,0,0,35,0,6,101,1
23005,952,1,4,2,1,1,8,74,4,4,14,12
23006,952,2,5,20,20,83,4,285,46,0,101,3
23007,952,3,6,10,42,82,1,212,34,0,2,2
23008,952,4,3,4,3,10,4,143,13,4,10,6
23009,952,5,7,4,0,8,4,111,7,2,11,3
23010,952,6,8,2,0,0,6,74,0,30,101,7
23011,952,7,9,12,0,5,8,148,4,33,101,13
23012,952,8,18,22,11,41,2,269,15,2,8,4
23013,952,9,12,28,15,50,0,306,8,1,7,1
23014,952,10,13,3,0,2,8,72,1,30,65,39
23015,952,11,16,8,0,0,8,59,1,33,101,13
23016,952,12,19,5,0,0,8,90,0,33,101,15
23017,952,13,17,0,0,0,0,35,0,6,101,1
23018,952,14,15,1,0,1,8,74,0,6,64,24
23019,952,15,20,1,0,0,2,39,0,33,101,4
23020,952,16,21,0,0,0,1,39,0,33,101,2
23021,952,17,22,1,0,0,8,12,0,33,101,34
23022,952,,14,15,0,10,4,136,1,33,24,5
23023,952,,10,16,32,97,6,305,23,1,3,7
23024,952,,11,11,0,0,1,149,2,33,101,2
23025,952,,1,13,43,90,0,222,40,3,1,1
23026,952,,2,14,18,45,1,206,20,3,5,2
22983,951,1,1,13,18,45,1,206,20,3,5,2
22984,951,2,10,12,43,90,0,222,40,3,1,1
22985,951,3,3,20,20,82,4,285,46,0,101,3
22986,951,4,2,4,0,8,4,111,7,2,11,3
22987,951,5,4,22,11,41,2,269,15,2,8,4
22988,951,6,14,16,32,97,6,305,23,1,3,7
22989,951,7,17,1,0,1,8,74,0,6,64,24
22990,951,8,15,15,0,10,4,136,1,33,24,5
22991,951,9,6,12,0,5,8,148,4,33,101,13
22992,951,10,12,28,15,50,0,306,8,1,7,1
22993,951,11,5,4,3,10,4,143,13,4,10,6
22994,951,12,11,2,0,0,6,74,0,30,101,7
22995,951,13,18,0,0,0,0,35,0,6,101,1
22996,951,14,22,5,0,0,8,90,0,33,101,15
22997,951,15,8,3,0,2,8,72,1,4,65,39
22998,951,16,19,1,0,0,2,39,0,33,101,4
22999,951,17,16,8,0,0,8,59,1,33,101,13
23000,951,18,20,0,0,0,1,39,0,33,101,2
23001,951,,9,2,0,0,8,74,4,30,14,12
23002,951,,7,10,42,81,1,212,34,0,2,2
23003,951,,13,11,0,0,1,149,2,33,101,2
23004,951,,21,1,0,0,8,12,0,33,101,34
22961,950,1,1,13,17,44,1,206,20,3,5,2
22962,950,2,4,9,42,81,1,212,34,0,2,2
22963,950,3,6,3,0,2,8,72,1,4,65,39
22964,950,4,2,4,3,10,4,143,13,4,10,6
22965,950,5,3,20,20,81,4,285,46,0,101,3
22966,950,6,10,22,11,41,2,269,15,2,8,4
22967,950,7,22,12,43,89,0,222,40,3,1,1
22968,950,8,9,2,0,0,8,74,4,30,14,12
22969,950,9,8,2,0,0,6,74,0,30,101,7
22970,950,10,5,4,0,8,4,111,7,2,11,3
22971,950,11,7,12,0,5,8,148,4,33,101,13
22972,950,12,11,16,32,97,6,305,23,1,3,7
22973,950,13,12,28,15,50,0,306,8,1,7,1
22974,950,14,18,8,0,0,8,59,1,33,101,13
22975,950,15,13,10,0,0,1,149,2,33,101,2
22976,950,16,15,5,0,0,8,90,0,33,101,15
22977,950,17,17,1,0,1,8,74,0,6,64,24
22978,950,18,21,0,0,0,1,39,0,33,101,2
22979,950,19,14,15,0,10,4,136,1,33,24,5
22980,950,20,16,1,0,0,2,39,0,33,101,4
22981,950,21,20,0,0,0,8,12,0,33,101,34
22982,950,22,19,0,0,0,0,35,0,6,101,1
22939,949,1,2,13,16,43,1,206,20,3,5,2
22940,949,2,4,20,20,81,4,285,46,0,101,3
22941,949,3,1,12,43,89,0,222,40,3,1,1
22942,949,4,5,4,3,10,4,143,13,4,10,6
22943,949,5,9,15,0,10,4,136,1,33,24,5
22944,949,6,10,2,0,0,8,74,4,30,14,12
22945,949,7,15,3,0,1,8,72,1,4,65,39
22946,949,8,7,22,11,41,2,269,15,2,8,4
22947,949,9,6,4,0,8,4,111,7,2,11,3
22948,949,10,12,0,0,0,8,34,0,1,101,17
22949,949,11,22,1,0,1,8,74,0,6,64,24
22950,949,12,17,5,0,0,8,90,0,33,101,15
22951,949,13,16,0,0,0,1,39,0,33,101,2
22952,949,14,21,1,0,0,2,39,0,33,101,4
22953,949,15,8,10,0,0,1,149,2,33,101,2
22954,949,16,18,12,0,5,8,148,4,33,101,13
22955,949,17,20,0,0,0,8,12,0,33,101,34
22956,949,,11,2,0,0,6,74,0,30,101,7
22957,949,,13,8,0,0,8,59,1,33,101,13
22958,949,,14,28,15,50,0,306,8,1,7,1
22959,949,,3,9,42,80,1,212,34,0,2,2
22960,949,,19,0,0,0,0,35,0,6,101,1
22917,948,1,2,13,15,42,1,206,20,3,5,2
22918,948,2,1,12,43,88,0,222,40,3,1,1
22919,948,3,3,9,42,80,1,212,34,0,2,2
22920,948,4,8,4,3,10,4,143,13,4,10,6
22921,948,5,6,22,11,41,2,269,15,2,8,4
22922,948,6,19,15,0,10,4,136,1,33,24,5
22923,948,7,10,10,0,0,1,149,2,33,101,2
22924,948,8,16,4,0,8,4,111,7,2,11,3
22925,948,9,7,1,0,0,6,74,0,30,101,7
22926,948,10,5,2,0,0,8,74,4,30,14,12
22927,948,11,13,0,0,0,0,35,0,6,101,1
22928,948,12,14,1,0,1,8,74,0,6,64,24
22929,948,13,9,12,0,5,8,148,4,33,101,13
22930,948,14,12,28,15,50,0,306,8,1,7,1
22931,948,15,17,1,0,0,2,39,0,33,101,4
22932,948,16,21,0,0,0,1,39,0,33,101,2
22933,948,,15,5,0,0,8,90,0,33,101,15
22934,948,,4,20,20,80,4,285,46,0,101,3
22935,948,,22,0,0,0,8,12,0,33,101,34
22936,948,,20,7,0,0,8,59,1,33,101,13
22937,948,,11,16,32,97,6,305,23,1,3,7
22938,948,,18,3,0,1,8,72,1,4,65,39
22897,945,1,1,13,14,41,1,206,20,3,5,2
22898,945,2,2,12,43,87,0,222,40,3,1,1
22899,945,3,3,20,20,80,4,285,46,0,101,3
22900,945,4,15,9,42,79,1,212,34,0,2,2
22901,945,5,4,12,0,5,8,148,4,33,101,13
22902,945,6,5,4,3,10,4,143,13,4,10,6
22903,945,7,7,10,0,0,1,149,2,33,101,2
22904,945,8,8,22,11,41,2,269,15,2,8,4
22905,945,9,18,15,0,10,4,136,1,21,24,5
22906,945,10,9,2,0,1,8,72,1,4,65,39
22907,945,11,10,1,0,0,6,74,0,30,101,7
22908,945,12,12,28,15,50,0,306,8,1,7,1
22909,945,13,6,4,0,8,4,111,7,2,11,3
22910,945,14,17,5,0,0,8,90,0,33,101,15
22911,945,15,14,1,0,0,2,39,0,33,101,4
22912,945,16,11,2,0,0,8,74,4,30,14,12
22913,945,17,16,15,32,97,6,305,23,1,3,7
22914,945,18,19,1,0,0,0,18,0,33,101,1
22915,945,19,20,1,0,0,6,13,0,33,101,7
22916,945,,13,17,1,1,8,95,0,21,90,25
22877,944,1,1,13,13,40,1,206,20,3,5,2
22878,944,2,2,12,43,86,0,222,40,3,1,1
22879,944,3,3,9,42,79,1,212,34,0,2,2
22880,944,4,4,20,20,79,4,285,46,0,101,3
22881,944,5,7,4,0,8,4,111,7,2,11,3
22882,944,6,5,10,0,0,1,149,2,33,101,2
22883,944,7,6,2,0,1,8,72,1,4,65,39
22884,944,8,14,15,0,10,4,136,1,21,24,5
22885,944,9,9,2,0,0,8,74,4,30,14,12
22886,944,10,15,16,1,1,8,95,0,21,90,25
22887,944,11,19,4,3,10,4,143,13,4,10,6
22888,944,12,11,12,0,5,8,148,4,33,101,13
22889,944,13,13,1,0,0,2,39,0,33,101,4
22890,944,14,16,28,15,50,0,306,8,1,7,1
22891,944,15,20,15,32,97,6,305,23,1,3,7
22892,944,16,12,5,0,0,8,90,0,33,101,15
22893,944,17,18,1,0,0,0,18,0,33,101,1
22894,944,18,17,0,0,0,6,5,0,33,101,10
22895,944,,10,1,0,0,6,74,0,30,101,7
22896,944,,8,22,11,41,2,269,15,2,8,4
22857,943,1,1,13,12,39,1,206,20,3,5,2
22858,943,2,2,12,43,85,0,222,40,3,1,1
22859,943,3,6,4,0,8,4,111,7,2,11,3
22860,943,4,4,2,0,1,8,72,1,4,65,39
22861,943,5,5,4,3,10,4,143,13,4,10,6
22862,943,6,7,22,11,41,2,269,15,2,8,4
22863,943,7,10,10,0,0,1,149,2,33,101,2
22864,943,8,9,12,0,5,8,148,4,33,101,13
22865,943,9,8,2,0,0,8,74,4,30,14,12
22866,943,10,12,15,0,10,4,136,1,21,24,5
22867,943,11,13,16,1,1,8,95,0,21,90,25
22868,943,12,14,5,0,0,8,90,0,33,101,15
22869,943,13,11,0,0,0,6,74,0,30,101,7
22870,943,14,20,28,15,50,0,306,8,1,7,1
22871,943,15,16,0,0,0,6,5,0,33,101,10
22872,943,16,17,1,0,0,0,18,0,33,101,1
22873,943,,15,1,0,0,2,39,0,33,101,4
22874,943,,3,9,42,78,1,212,34,0,2,2
22875,943,,19,20,20,79,4,285,46,0,101,3
22876,943,,18,15,32,97,6,305,23,1,3,7
22837,942,1,2,12,43,84,0,222,40,3,1,1
22838,942,2,1,13,11,38,1,206,20,3,5,2
22839,942,3,13,8,42,78,1,212,34,0,2,2
22840,942,4,8,2,0,0,8,74,4,30,14,12
22841,942,5,5,12,0,5,8,148,4,33,101,13
22842,942,6,11,28,15,50,0,306,8,1,7,1
22843,942,7,20,0,0,0,6,74,0,30,101,7
22844,942,8,12,16,1,1,8,95,0,21,90,25
22845,942,9,15,1,0,0,2,39,0,33,101,4
22846,942,10,3,4,3,10,4,143,13,4,10,6
22847,942,11,9,14,32,97,6,305,23,1,3,7
22848,942,12,17,0,0,0,6,5,0,33,101,10
22849,942,,4,2,0,1,8,72,1,4,65,39
22850,942,,6,10,0,0,1,149,2,33,101,2
22851,942,,14,5,0,0,8,90,0,33,101,15
22852,942,,18,19,20,79,4,285,46,0,101,3
22853,942,,7,22,11,41,2,269,15,2,8,4
22854,942,,10,15,0,10,4,136,1,21,24,5
22855,942,,16,4,0,7,4,111,7,2,11,3
22856,942,,19,1,0,0,0,18,0,33,101,1
22816,941,1,2,12,42,83,0,222,40,3,1,1
22817,941,2,4,8,42,77,1,212,34,0,2,2
22818,941,3,7,12,0,5,8,148,4,33,101,13
22819,941,4,15,21,11,41,2,269,15,2,8,4
22820,941,8,5,19,20,79,4,285,46,0,101,3
22821,941,6,12,1,0,0,2,39,0,33,101,4
22822,941,7,14,16,1,1,8,95,0,21,90,25
22824,941,9,13,28,15,50,0,306,8,1,7,1
22825,941,10,9,2,0,0,8,74,4,30,14,12
22826,941,11,19,14,32,97,6,305,23,1,3,7
22827,941,12,3,3,0,7,4,111,7,2,11,3
22828,941,13,18,1,0,0,6,13,0,33,101,7
22829,941,14,17,0,0,0,0,18,0,33,101,1
22830,941,15,10,4,3,10,4,143,13,4,10,6
22831,941,,20,0,0,0,6,74,0,30,101,7
22832,941,,8,14,0,10,4,136,1,21,24,5
22833,941,,1,13,11,37,1,206,20,3,5,2
22834,941,,6,9,0,0,1,149,2,33,101,2
22835,941,,17,4,0,0,8,90,0,33,101,15
22836,941,5,11,1,0,1,8,72,1,4,65,39
22796,940,1,2,12,41,82,0,222,40,3,1,1
22797,940,2,1,13,11,37,1,206,20,3,5,2
22798,940,3,4,8,42,76,1,212,34,0,2,2
22799,940,4,6,19,20,79,4,285,46,0,101,3
22800,940,5,3,2,0,7,4,111,7,2,11,3
22801,940,6,13,8,0,0,1,149,2,33,101,2
22802,940,7,8,13,0,10,4,136,1,21,24,5
22803,940,8,11,16,1,1,8,95,0,21,90,25
22804,940,9,17,2,0,0,8,74,4,30,14,12
22805,940,10,10,0,0,0,6,74,0,30,101,7
22806,940,11,12,14,32,97,6,305,23,1,3,7
22807,940,12,9,12,0,4,8,148,4,33,101,13
22808,940,13,20,1,0,1,8,72,1,4,65,39
22809,940,14,15,3,0,0,8,90,0,33,101,15
22810,940,15,7,4,3,10,4,143,13,4,10,6
22811,940,16,14,28,15,50,0,306,8,1,7,1
22812,940,17,5,21,11,41,2,269,15,2,8,4
22813,940,18,19,0,0,0,6,5,0,33,101,10
22814,940,19,18,0,0,0,0,18,0,33,101,1
22815,940,,16,1,0,0,2,39,0,33,101,4
22776,939,1,1,8,42,75,1,212,34,0,2,2
22777,939,2,2,4,3,10,4,143,13,4,10,6
22778,939,3,3,19,20,79,4,285,46,0,101,3
22779,939,4,6,13,11,36,1,206,20,3,5,2
22780,939,5,7,2,0,7,4,111,7,2,11,3
22781,939,6,4,1,0,1,8,72,1,4,65,39
22782,939,7,13,12,0,4,8,148,4,33,101,13
22783,939,8,8,2,0,0,8,74,4,30,14,12
22784,939,9,14,0,0,0,6,74,0,30,101,7
22785,939,10,16,0,0,0,2,39,0,33,101,4
22786,939,11,17,3,0,0,8,90,0,33,101,15
22787,939,12,18,16,1,1,8,95,0,21,90,25
22788,939,13,10,13,0,10,4,136,1,21,24,5
22789,939,14,20,0,0,0,6,5,0,33,101,10
22790,939,15,19,0,0,0,0,18,0,33,101,1
22791,939,,15,28,15,50,0,306,8,1,7,1
22792,939,,12,14,32,97,6,305,23,1,3,7
22793,939,,5,12,40,81,0,222,40,3,1,1
22794,939,,9,21,11,41,2,269,15,2,8,4
22795,939,,11,8,0,0,1,149,2,33,101,2
22756,938,1,1,12,40,81,0,222,40,3,1,1
22757,938,2,3,8,41,74,1,212,34,0,2,2
22758,938,3,5,21,11,41,2,269,15,2,8,4
22759,938,4,6,2,0,7,4,111,7,2,11,3
22760,938,5,2,19,20,78,4,285,46,0,101,3
22761,938,6,7,12,0,4,8,148,4,33,101,13
22762,938,7,9,7,0,0,1,149,2,33,101,2
22763,938,8,19,4,3,9,4,143,13,4,10,6
22764,938,9,12,3,0,0,8,90,0,33,101,15
22765,938,10,18,1,0,1,8,72,1,4,65,39
22766,938,11,17,0,0,0,6,74,0,30,101,7
22767,938,12,20,2,0,0,8,74,4,30,14,12
22768,938,13,17,0,0,0,2,39,0,33,101,4
22769,938,14,15,28,15,50,0,306,8,1,7,1
22770,938,15,13,0,0,0,0,18,0,33,101,1
22771,938,16,14,1,0,0,6,13,0,33,101,7
22772,938,17,4,13,11,36,1,206,20,3,5,2
22773,938,18,16,14,32,97,6,305,23,1,3,7
22774,938,,8,13,0,10,4,136,1,21,24,5
22775,938,,10,16,1,1,8,95,0,21,90,25
22736,937,1,1,12,39,80,0,222,40,3,1,1
22737,937,2,2,13,11,36,1,206,20,3,5,2
22738,937,3,9,12,0,10,4,136,1,21,24,5
22739,937,4,12,1,0,1,8,72,1,4,65,39
22740,937,5,4,12,0,4,8,148,4,33,101,13
22741,937,6,6,21,11,40,2,269,15,2,8,4
22742,937,7,16,19,20,78,4,285,46,0,101,3
22743,937,8,18,2,0,0,8,74,4,30,14,12
22744,937,9,3,2,0,7,4,111,7,2,11,3
22745,937,10,13,3,0,0,8,90,0,33,101,15
22746,937,11,14,0,0,0,2,39,0,33,101,4
22747,937,12,8,8,41,73,1,212,34,0,2,2
22748,937,13,20,14,32,97,6,305,23,1,3,7
22749,937,14,19,28,15,50,0,306,8,1,7,1
